$Tacheo; Xlocal (m); Ylocal (m); Zlocal (m); Hz (rad); V (rad); di (m); False T_GNSS (s)
OR
$GNSS; lat (degrees); lon (degrees); alt_ellips (m); True T_GNSS (s); Xmn95; Ymn95; H RAN95 
$Tacheo;1026.4084;2007.2202;3006.0879;1.303915;1.351988;28.0482;44131.160
$Tacheo;1026.3962;2007.2203;3006.0923;1.303793;1.351743;28.0377;44131.268
$Tacheo;1026.3832;2007.2223;3006.0938;1.303597;1.351601;28.0263;44131.374
$Tacheo;1026.3730;2007.2300;3006.0924;1.303226;1.351587;28.0184;44131.480
$GNSS;46.78046158;6.66124655;504.779;44131.500;2540633.411;1181327.195;455.010
$Tacheo;1026.3677;2007.2349;3006.0918;1.303000;1.351577;28.0145;44131.537
$Tacheo;1026.3461;2007.2673;3006.0909;1.301651;1.351517;28.0024;44131.630
$Tacheo;1026.3306;2007.2972;3006.0901;1.300443;1.351488;27.9954;44131.738
$Tacheo;1026.3049;2007.3524;3006.0873;1.298247;1.351508;27.9851;44131.842
$Tacheo;1026.2869;2007.3919;3006.0879;1.296673;1.351435;27.9787;44131.949
$GNSS;46.78046238;6.66124513;504.755;44132.000;2540633.303;1181327.285;454.986
$Tacheo;1026.2684;2007.4315;3006.0882;1.295093;1.351370;27.9719;44132.050
$Tacheo;1026.2399;2007.4898;3006.0859;1.292754;1.351363;27.9602;44132.157
$Tacheo;1026.2110;2007.5466;3006.0841;1.290460;1.351330;27.9479;44132.263
$Tacheo;1026.1906;2007.5868;3006.0829;1.288836;1.351308;27.9394;44132.367
$Tacheo;1026.1505;2007.6914;3006.0767;1.284742;1.351453;27.9291;44132.477
$GNSS;46.78046282;6.66123970;504.756;44132.500;2540632.889;1181327.338;454.987
$Tacheo;1026.1383;2007.7201;3006.0701;1.283606;1.351656;27.9242;44132.542
$Tacheo;1026.1170;2007.7890;3006.0646;1.280959;1.351842;27.9222;44132.645
$Tacheo;1026.0962;2007.8644;3006.0640;1.278090;1.351876;27.9237;44132.739
$Tacheo;1026.0630;2007.9966;3006.0806;1.273098;1.351347;27.9339;44132.846
$Tacheo;1026.0406;2008.0915;3006.1060;1.269528;1.350510;27.9459;44132.952
$GNSS;46.78046419;6.66123438;504.719;44133.000;2540632.485;1181327.495;454.950
$Tacheo;1026.0179;2008.1903;3006.1388;1.265822;1.349429;27.9607;44133.051
$Tacheo;1025.9540;2008.4501;3006.2125;1.256039;1.347003;27.9949;44133.159
$Tacheo;1025.9376;2008.5545;3006.2817;1.252219;1.344729;28.0268;44133.261
$Tacheo;1025.9263;2008.6098;3006.3061;1.250167;1.343934;28.0388;44133.353
$Tacheo;1025.8897;2008.7831;3006.3765;1.243730;1.341656;28.0746;44133.465
$GNSS;46.78046747;6.66122575;504.911;44133.500;2540631.829;1181327.866;455.142
$Tacheo;1025.8638;2008.9036;3006.4161;1.239252;1.340398;28.0977;44133.537
$Tacheo;1025.8114;2009.0771;3006.4318;1.232634;1.339916;28.1086;44133.631
$Tacheo;1025.8001;2009.2128;3006.4887;1.227826;1.338229;28.1554;44133.738
$Tacheo;1025.7743;2009.3394;3006.5119;1.223158;1.337583;28.1789;44133.843
$Tacheo;1025.7495;2009.4647;3006.5313;1.218558;1.337073;28.2025;44133.952
$GNSS;46.78047088;6.66121650;505.280;44134.000;2540631.127;1181328.252;455.511
$Tacheo;1025.7116;2009.6604;3006.5571;1.211393;1.336453;28.2402;44134.058
$Tacheo;1025.6767;2009.8488;3006.5790;1.204534;1.335978;28.2786;44134.166
$Tacheo;1025.6412;2010.0420;3006.6221;1.197522;1.334802;28.3244;44134.273
$Tacheo;1025.6174;2010.1758;3006.6759;1.192686;1.333178;28.3632;44134.379
$Tacheo;1025.5766;2010.3921;3006.8090;1.184861;1.328984;28.4364;44134.483
$GNSS;46.78047451;6.66120695;505.443;44134.500;2540630.401;1181328.663;455.674
$Tacheo;1025.5635;2010.4611;3006.8615;1.182365;1.327310;28.4625;44134.547
$Tacheo;1025.5380;2010.6129;3006.9887;1.176939;1.323274;28.5267;44134.639
$Tacheo;1025.4944;2010.8358;3007.1953;1.168903;1.316668;28.6227;44134.747
$Tacheo;1025.4679;2010.9726;3007.3281;1.163989;1.312445;28.6849;44134.853
$Tacheo;1025.4354;2011.1643;3007.4915;1.157188;1.307368;28.7721;44134.957
$GNSS;46.78047854;6.66119629;505.910;44135.000;2540629.592;1181329.119;456.141
$Tacheo;1025.4188;2011.2821;3007.5600;1.153069;1.305367;28.8212;44135.051
$Tacheo;1025.4068;2011.3932;3007.5975;1.149246;1.304424;28.8642;44135.157
$Tacheo;1025.3875;2011.5384;3007.6132;1.144212;1.304284;28.9090;44135.261
$Tacheo;1025.3648;2011.6202;3007.6128;1.141208;1.304419;28.9217;44135.367
$Tacheo;1025.2757;2011.7500;3007.6072;1.135641;1.304364;28.8947;44135.475
$GNSS;46.78048173;6.66118969;506.641;44135.500;2540629.091;1181329.478;456.872
$Tacheo;1025.2400;2011.7776;3007.6071;1.134204;1.304181;28.8747;44135.553
$Tacheo;1025.0432;2011.8649;3007.6123;1.128348;1.302713;28.7401;44135.665
$Tacheo;1024.9061;2011.9031;3007.6217;1.124969;1.301403;28.6391;44135.767
$Tacheo;1024.7502;2011.9358;3007.6360;1.121449;1.299741;28.5211;44135.858
$Tacheo;1024.4692;2011.9772;3007.6720;1.115601;1.296293;28.3048;44135.954
$GNSS;46.78047611;6.66118523;506.648;44136.000;2540628.744;1181328.857;456.879
$Tacheo;1024.3654;2011.9891;3007.6869;1.113526;1.294943;28.2242;44136.053
$Tacheo;1024.1469;2012.0102;3007.7165;1.109246;1.292114;28.0529;44136.148
$Tacheo;1023.7874;2012.0337;3007.7623;1.102452;1.287449;27.7670;44136.255
$Tacheo;1023.5381;2012.0451;3007.7873;1.097812;1.284378;27.5657;44136.359
$Tacheo;1022.9774;2012.0508;3007.8307;1.087771;1.277680;27.1035;44136.467
$GNSS;46.78046593;6.66117140;506.275;44136.500;2540627.677;1181327.736;456.506
$Tacheo;1022.8343;2012.0495;3007.8428;1.085241;1.275889;26.9852;44136.552
$Tacheo;1022.3634;2012.0432;3007.8830;1.076809;1.269868;26.5969;44136.658
$Tacheo;1022.0410;2012.0379;3007.9090;1.070908;1.265706;26.3317;44136.763
$Tacheo;1021.5961;2012.2104;3007.9343;1.056207;1.261261;26.0486;44136.871
$Tacheo;1021.1719;2012.0188;3007.9690;1.054485;1.254458;25.6182;44136.964
$GNSS;46.78045125;6.66115306;506.712;44137.000;2540626.260;1181326.118;456.943
$Tacheo;1020.8129;2012.0071;3007.9903;1.047530;1.249760;25.3234;44137.044
$Tacheo;1020.2637;2011.9821;3008.0223;1.036792;1.242361;24.8722;44137.137
$Tacheo;1019.8904;2011.9593;3008.0441;1.029451;1.237157;24.5650;44137.245
$Tacheo;1019.5012;2011.9329;3008.0616;1.021669;1.231796;24.2437;44137.348
$Tacheo;1018.9226;2011.8939;3008.0873;1.009645;1.223607;23.7699;44137.453
$GNSS;46.78043449;6.66113354;506.778;44137.500;2540624.751;1181324.269;457.009
$Tacheo;1018.5032;2011.8568;3008.1013;1.000920;1.217613;23.4234;44137.538
$Tacheo;1017.8913;2011.8022;3008.1188;0.987659;1.208705;22.9210;44137.632
$Tacheo;1017.4898;2011.7656;3008.1310;0.978619;1.202641;22.5943;44137.739
$Tacheo;1017.0762;2011.7260;3008.1388;0.969060;1.196426;22.2576;44137.845
$Tacheo;1016.4340;2011.6658;3008.1392;0.953482;1.186968;21.7365;44137.950
$GNSS;46.78041531;6.66111489;506.906;44138.000;2540623.306;1181322.151;457.137
$Tacheo;1015.8127;2011.5943;3008.1261;0.938117;1.177913;21.2265;44138.048
$Tacheo;1015.3914;2011.5531;3008.1251;0.926899;1.171304;20.8912;44138.154
$Tacheo;1014.9751;2011.5053;3008.1222;0.915687;1.164615;20.5585;44138.260
$Tacheo;1014.5654;2011.4580;3008.1186;0.904241;1.157896;20.2337;44138.365
$Tacheo;1013.7265;2011.3632;3008.1155;0.879316;1.143441;19.5819;44138.475
$GNSS;46.78039589;6.66109625;506.816;44138.500;2540621.861;1181320.007;457.047
$Tacheo;1013.3115;2011.3110;3008.1136;0.866465;1.135967;19.2617;44138.552
$Tacheo;1012.6916;2011.2330;3008.1100;0.846286;1.124494;18.7903;44138.665
$Tacheo;1012.2814;2011.1777;3008.1045;0.832411;1.116766;18.4798;44138.770
$Tacheo;1011.6612;2011.0982;3008.0994;0.810131;1.104655;18.0221;44138.872
$Tacheo;1011.1623;2011.1351;3008.0963;0.786617;1.096402;17.7251;44138.969
$GNSS;46.78037681;6.66107831;506.751;44139.000;2540620.470;1181317.899;456.982
$Tacheo;1010.8204;2010.9819;3008.0902;0.777991;1.087537;17.4119;44139.041
$Tacheo;1010.2140;2010.8944;3008.0812;0.753172;1.074780;16.9811;44139.150
$Tacheo;1009.6940;2010.9458;3008.0722;0.724823;1.066354;16.7027;44139.259
$Tacheo;1009.2125;2010.7398;3008.0587;0.709000;1.053084;16.2847;44139.365
$Tacheo;1008.7975;2010.6726;3008.0449;0.689390;1.043978;16.0017;44139.470
$GNSS;46.78035767;6.66106144;506.737;44139.500;2540619.161;1181315.785;456.968
$Tacheo;1008.6012;2010.6416;3008.0388;0.679758;1.039613;15.8707;44139.540
$Tacheo;1007.9841;2010.5410;3008.0108;0.648241;1.026119;15.4616;44139.633
$Tacheo;1007.5715;2010.4726;3007.9934;0.625984;1.016850;15.1963;44139.738
$Tacheo;1006.9699;2010.3708;3007.9685;0.591729;1.003104;14.8209;44139.844
$GNSS;46.78009257;6.66085186;506.353;44159.500;2540602.863;1181286.474;456.584
$Tacheo;975.5813;2003.9954;3007.7274;4.874574;1.268092;25.9237;44159.547
$Tacheo;975.5853;2004.0138;3007.7317;4.875334;1.267922;25.9241;44159.658
$Tacheo;975.5886;2004.0208;3007.7396;4.875632;1.267608;25.9244;44159.750
$Tacheo;975.5944;2004.0580;3007.7461;4.877155;1.267373;25.9266;44159.858
$Tacheo;975.5990;2004.0834;3007.7580;4.878197;1.266932;25.9299;44159.965
$GNSS;46.78009271;6.66085144;506.404;44160.000;2540602.831;1181286.490;456.635
$Tacheo;975.5981;2004.0855;3007.7660;4.878276;1.266651;25.9334;44160.049
$Tacheo;975.5995;2004.1075;3007.7752;4.879161;1.266337;25.9384;44160.155
$Tacheo;975.5966;2004.1499;3007.7934;4.880832;1.265784;25.9533;44160.274
$Tacheo;975.5928;2004.1715;3007.8031;4.881667;1.265513;25.9632;44160.380
$Tacheo;975.5861;2004.2051;3007.8164;4.882958;1.265166;25.9790;44160.484
$GNSS;46.78009359;6.66084993;506.439;44160.500;2540602.717;1181286.589;456.670
$Tacheo;975.5838;2004.2170;3007.8206;4.883414;1.265062;25.9843;44160.544
$Tacheo;975.5781;2004.2417;3007.8310;4.884356;1.264794;25.9968;44160.635
$Tacheo;975.5764;2004.2533;3007.8361;4.884806;1.264649;26.0019;44160.727
$Tacheo;975.5738;2004.3100;3007.8500;4.887043;1.264284;26.0178;44160.831
$Tacheo;975.5634;2004.3419;3007.8591;4.888235;1.264132;26.0356;44160.940
$Tacheo;975.5616;2004.3718;3007.8615;4.889407;1.264127;26.0430;44161.050
$GNSS;46.78009417;6.66084795;506.559;44161.000;2540602.567;1181286.655;456.790
$Tacheo;975.5594;2004.3770;3007.8612;4.889598;1.264175;26.0459;44161.046
$Tacheo;975.5566;2004.3984;3007.8608;4.890426;1.264263;26.0520;44161.140
$Tacheo;975.5525;2004.4266;3007.8604;4.891513;1.264381;26.0605;44161.247
$Tacheo;975.5496;2004.4444;3007.8635;4.892198;1.264340;26.0672;44161.352
$Tacheo;975.5463;2004.4592;3007.8671;4.892760;1.264277;26.0739;44161.457
$GNSS;46.78009499;6.66084656;506.544;44161.500;2540602.461;1181286.747;456.775
$Tacheo;975.5437;2004.4739;3007.8702;4.893321;1.264224;26.0798;44161.549
$Tacheo;975.5407;2004.4895;3007.8720;4.893917;1.264224;26.0858;44161.639
$Tacheo;975.5383;2004.5029;3007.8717;4.894429;1.264289;26.0903;44161.729
$Tacheo;975.5338;2004.5254;3007.8690;4.895289;1.264485;26.0976;44161.837
$Tacheo;975.5311;2004.5398;3007.8658;4.895835;1.264667;26.1017;44161.943
$GNSS;46.78009525;6.66084579;506.565;44162.000;2540602.403;1181286.777;456.796
$Tacheo;975.5275;2004.5587;3007.8622;4.896557;1.264877;26.1073;44162.054
$Tacheo;975.5264;2004.5719;3007.8598;4.897071;1.265007;26.1099;44162.144
$Tacheo;975.5241;2004.5841;3007.8552;4.897536;1.265224;26.1128;44162.251
$Tacheo;975.5213;2004.6003;3007.8464;4.898155;1.265612;26.1156;44162.357
$Tacheo;975.5201;2004.6099;3007.8413;4.898521;1.265831;26.1169;44162.464
$GNSS;46.78009570;6.66084498;506.525;44162.500;2540602.341;1181286.828;456.756
$Tacheo;975.5169;2004.6222;3007.8304;4.898986;1.266292;26.1188;44162.550
$Tacheo;975.5155;2004.6290;3007.8217;4.899242;1.266642;26.1187;44162.653
$Tacheo;975.5135;2004.6352;3007.8132;4.899473;1.266989;26.1191;44162.745
$Tacheo;975.5121;2004.6470;3007.8011;4.899925;1.267470;26.1189;44162.851
$Tacheo;975.5110;2004.6544;3007.7954;4.900211;1.267706;26.1196;44162.957
$GNSS;46.78009582;6.66084464;506.473;44163.000;2540602.316;1181286.841;456.704
$Tacheo;975.5103;2004.6668;3007.7910;4.900692;1.267903;26.1211;44163.041
$Tacheo;975.5107;2004.6746;3007.7898;4.901005;1.267960;26.1218;44163.149
$Tacheo;975.5118;2004.6843;3007.7872;4.901395;1.268061;26.1217;44163.250
$Tacheo;975.5128;2004.6994;3007.7818;4.901995;1.268282;26.1219;44163.343
$Tacheo;975.5134;2004.7091;3007.7768;4.902383;1.268477;26.1216;44163.450
$GNSS;46.78009602;6.66084406;506.438;44163.500;2540602.272;1181286.864;456.669
$Tacheo;975.5136;2004.7198;3007.7674;4.902806;1.268842;26.1205;44163.546
$Tacheo;975.5135;2004.7253;3007.7615;4.903023;1.269070;26.1199;44163.640
$Tacheo;975.5124;2004.7314;3007.7530;4.903254;1.269406;26.1195;44163.746
$Tacheo;975.5117;2004.7340;3007.7470;4.903349;1.269638;26.1188;44163.851
$Tacheo;975.5104;2004.7353;3007.7397;4.903392;1.269922;26.1181;44163.958
$GNSS;46.78009638;6.66084369;506.408;44164.000;2540602.244;1181286.904;456.639
$Tacheo;975.5072;2004.7327;3007.7261;4.903266;1.270449;26.1166;44164.047
$Tacheo;975.5040;2004.7272;3007.7176;4.903026;1.270784;26.1161;44164.155
$Tacheo;975.4973;2004.7088;3007.7049;4.902250;1.271286;26.1153;44164.261
$Tacheo;975.4957;2004.7033;3007.7019;4.902022;1.271401;26.1150;44164.355
$Tacheo;975.4883;2004.6828;3007.6924;4.901157;1.271788;26.1154;44164.462
$GNSS;46.78009619;6.66084386;506.374;44164.500;2540602.256;1181286.883;456.605
$Tacheo;975.4866;2004.6769;3007.6906;4.900915;1.271860;26.1154;44164.539
$Tacheo;975.4832;2004.6672;3007.6860;4.900505;1.272044;26.1155;44164.634
$Tacheo;975.4794;2004.6556;3007.6813;4.900021;1.272234;26.1156;44164.737
$Tacheo;975.4779;2004.6523;3007.6804;4.899878;1.272277;26.1162;44164.828
$Tacheo;975.4756;2004.6456;3007.6783;4.899600;1.272365;26.1166;44164.936
$Tacheo;975.4740;2004.6421;3007.6731;4.899449;1.272568;26.1159;44165.039
$GNSS;46.78009572;6.66084488;506.345;44165.000;2540602.334;1181286.830;456.576
$Tacheo;975.4738;2004.6414;3007.6695;4.899419;1.272697;26.1149;44165.047
$Tacheo;975.4731;2004.6403;3007.6627;4.899372;1.272952;26.1134;44165.140
$Tacheo;975.4724;2004.6384;3007.6563;4.899292;1.273192;26.1118;44165.247
$Tacheo;975.4716;2004.6371;3007.6465;4.899234;1.273555;26.1095;44165.354
$Tacheo;975.4709;2004.6351;3007.6425;4.899151;1.273706;26.1086;44165.460
$GNSS;46.78009522;6.66084448;506.321;44165.500;2540602.303;1181286.775;456.552
$Tacheo;975.4706;2004.6333;3007.6409;4.899076;1.273765;26.1081;44165.550
$Tacheo;975.4688;2004.6275;3007.6328;4.898834;1.274069;26.1064;44165.651
$Tacheo;975.4679;2004.6218;3007.6268;4.898604;1.274286;26.1045;44165.743
$Tacheo;975.4676;2004.6079;3007.6186;4.898056;1.274563;26.0999;44165.847
$Tacheo;975.4676;2004.5947;3007.6153;4.897534;1.274656;26.0966;44165.959
$GNSS;46.78009521;6.66084459;506.289;44166.000;2540602.311;1181286.773;456.520
$Tacheo;975.4681;2004.5777;3007.6105;4.896868;1.274792;26.0917;44166.052
$Tacheo;975.4684;2004.5580;3007.6070;4.896094;1.274877;26.0870;44166.158
$Tacheo;975.4713;2004.5176;3007.6066;4.894525;1.274776;26.0771;44166.267
$Tacheo;975.4726;2004.4964;3007.6071;4.893696;1.274701;26.0724;44166.373
$Tacheo;975.4742;2004.4627;3007.6052;4.892380;1.274686;26.0645;44166.481
$GNSS;46.78009479;6.66084631;506.252;44166.500;2540602.442;1181286.725;456.483
$Tacheo;975.4744;2004.4518;3007.6033;4.891952;1.274731;26.0619;44166.545
$Tacheo;975.4744;2004.4316;3007.5967;4.891152;1.274933;26.0565;44166.649
$Tacheo;975.4727;2004.4037;3007.5819;4.890039;1.275441;26.0491;44166.756
$Tacheo;975.4711;2004.3850;3007.5738;4.889291;1.275717;26.0451;44166.860
$Tacheo;975.4692;2004.3667;3007.5652;4.888553;1.276018;26.0413;44166.966
$GNSS;46.78009356;6.66084760;506.265;44167.000;2540602.539;1181286.588;456.496
$Tacheo;975.4654;2004.3364;3007.5500;4.887329;1.276560;26.0354;44167.058
$Tacheo;975.4648;2004.3308;3007.5464;4.887105;1.276687;26.0340;44167.151
$Tacheo;975.4652;2004.3169;3007.5324;4.886558;1.277173;26.0273;44167.258
$Tacheo;975.4661;2004.3151;3007.5292;4.886491;1.277277;26.0252;44167.355
$Tacheo;975.4691;2004.3141;3007.5234;4.886473;1.277455;26.0205;44167.465
$GNSS;46.78009306;6.66084804;506.217;44167.500;2540602.572;1181286.532;456.448
$Tacheo;975.4778;2004.3212;3007.5113;4.886816;1.277818;26.0100;44167.551
$Tacheo;975.4846;2004.3287;3007.5027;4.887160;1.278076;26.0023;44167.643
$Tacheo;975.4915;2004.3385;3007.4955;4.887596;1.278283;25.9954;44167.747
$Tacheo;975.4993;2004.3553;3007.4775;4.888312;1.278894;25.9857;44167.856
$Tacheo;975.5041;2004.3691;3007.4658;4.888895;1.279299;25.9801;44167.964
$GNSS;46.78009351;6.66084791;506.137;44168.000;2540602.563;1181286.582;456.368
$Tacheo;975.5096;2004.3827;3007.4578;4.889471;1.279561;25.9749;44168.047
$Tacheo;975.5195;2004.3980;3007.4557;4.890146;1.279562;25.9676;44168.152
$Tacheo;975.5248;2004.4012;3007.4565;4.890311;1.279479;25.9633;44168.260
$Tacheo;975.5296;2004.3972;3007.4519;4.890186;1.279589;25.9568;44168.365
$Tacheo;975.5292;2004.3828;3007.4451;4.889615;1.279816;25.9528;44168.474
$GNSS;46.78009415;6.66084686;506.132;44168.500;2540602.483;1181286.654;456.363
$Tacheo;975.5286;2004.3765;3007.4425;4.889360;1.279907;25.9516;44168.555
$Tacheo;975.5229;2004.3559;3007.4330;4.888504;1.280281;25.9507;44168.658
$Tacheo;975.5162;2004.3386;3007.4268;4.887771;1.280550;25.9524;44168.751
$Tacheo;975.5102;2004.3282;3007.4213;4.887317;1.280796;25.9547;44168.859
$Tacheo;975.5033;2004.3163;3007.4148;4.886797;1.281089;25.9574;44168.969
$GNSS;46.78009381;6.66084722;506.112;44169.000;2540602.510;1181286.616;456.343
$Tacheo;975.4996;2004.3078;3007.4066;4.886436;1.281417;25.9571;44169.053
$Tacheo;975.4974;2004.2964;3007.4008;4.885968;1.281634;25.9557;44169.160
$Tacheo;975.4954;2004.2799;3007.3896;4.885301;1.282036;25.9516;44169.269
$Tacheo;975.4936;2004.2665;3007.3695;4.884760;1.282774;25.9454;44169.376
$Tacheo;975.4932;2004.2603;3007.3561;4.884510;1.283261;25.9410;44169.480
$GNSS;46.78009322;6.66084868;506.074;44169.500;2540602.621;1181286.549;456.305
$Tacheo;975.4933;2004.2581;3007.3492;4.884424;1.283510;25.9386;44169.544
$Tacheo;975.4971;2004.2569;3007.3247;4.884403;1.284375;25.9278;44169.648
$Tacheo;975.5043;2004.2620;3007.3067;4.884655;1.284972;25.9168;44169.740
$Tacheo;975.5218;2004.2795;3007.2845;4.885469;1.285641;25.8969;44169.848
$Tacheo;975.5450;2004.3040;3007.2659;4.886600;1.286129;25.8738;44169.956
$GNSS;46.78009346;6.66084867;505.954;44170.000;2540602.621;1181286.576;456.185
$Tacheo;975.5614;2004.3219;3007.2542;4.887427;1.286419;25.8580;44170.052
$Tacheo;975.5814;2004.3577;3007.2417;4.888988;1.286739;25.8416;44170.160
$Tacheo;975.6034;2004.3765;3007.2269;4.889891;1.287090;25.8198;44170.270
$Tacheo;975.6216;2004.3905;3007.2157;4.890575;1.287338;25.8019;44170.376
$Tacheo;975.6315;2004.4048;3007.2052;4.891217;1.287650;25.7920;44170.481
$GNSS;46.78009463;6.66084724;505.881;44170.500;2540602.513;1181286.707;456.112
$Tacheo;975.6353;2004.4108;3007.2012;4.891484;1.287773;25.7883;44170.551
$Tacheo;975.6450;2004.4269;3007.1916;4.892191;1.288056;25.7793;44170.653
$Tacheo;975.6503;2004.4336;3007.1887;4.892497;1.288121;25.7746;44170.746
$Tacheo;975.6561;2004.4411;3007.1831;4.892837;1.288283;25.7689;44170.855
$Tacheo;975.6572;2004.4472;3007.1790;4.893088;1.288437;25.7677;44170.959
$GNSS;46.78009581;6.66084772;505.806;44171.000;2540602.551;1181286.838;456.037
$Tacheo;975.6572;2004.4566;3007.1731;4.893462;1.288676;25.7677;44171.047
$Tacheo;975.6536;2004.4731;3007.1595;4.894090;1.289253;25.7702;44171.154
$Tacheo;975.6507;2004.4857;3007.1545;4.894568;1.289495;25.7737;44171.260
$Tacheo;975.6490;2004.5171;3007.1546;4.895803;1.289571;25.7808;44171.365
$Tacheo;975.6522;2004.5425;3007.1564;4.896834;1.289520;25.7828;44171.476
$GNSS;46.78009574;6.66084706;505.809;44171.500;2540602.500;1181286.830;456.040
$Tacheo;975.6555;2004.5525;3007.1566;4.897258;1.289495;25.7815;44171.537
$Tacheo;975.6683;2004.5730;3007.1567;4.898166;1.289398;25.7730;44171.628
$Tacheo;975.6807;2004.5856;3007.1567;4.898760;1.289293;25.7636;44171.735
$Tacheo;975.7041;2004.6008;3007.1589;4.899538;1.288991;25.7448;44171.838
$Tacheo;975.7215;2004.6131;3007.1590;4.900159;1.288826;25.7306;44171.944
$GNSS;46.78009696;6.66084663;505.822;44172.000;2540602.469;1181286.966;456.053
$Tacheo;975.7498;2004.6305;3007.1575;4.901065;1.288617;25.7066;44172.046
$Tacheo;975.7705;2004.6462;3007.1582;4.901848;1.288403;25.6901;44172.152
$Tacheo;975.8048;2004.6877;3007.1623;4.903764;1.287970;25.6665;44172.264
$Tacheo;975.8331;2004.7054;3007.1660;4.904686;1.287566;25.6440;44172.370
$Tacheo;975.8605;2004.7251;3007.1703;4.905687;1.287152;25.6231;44172.478
$GNSS;46.78009837;6.66084741;505.826;44172.500;2540602.530;1181287.123;456.057
$Tacheo;975.8688;2004.7317;3007.1709;4.906014;1.287055;25.6166;44172.549
$Tacheo;975.8845;2004.7467;3007.1736;4.906737;1.286816;25.6054;44172.656
$Tacheo;975.9047;2004.7644;3007.1815;4.907602;1.286341;25.5919;44172.761
$Tacheo;975.9166;2004.7741;3007.1898;4.908084;1.285923;25.5848;44172.868
$Tacheo;975.9274;2004.7820;3007.1974;4.908487;1.285538;25.5782;44172.974
$GNSS;46.78009974;6.66084688;505.867;44173.000;2540602.491;1181287.275;456.098
$Tacheo;975.9400;2004.7914;3007.1988;4.908962;1.285367;25.5685;44173.038
$Tacheo;975.9467;2004.7958;3007.1944;4.909190;1.285471;25.5618;44173.130
$Tacheo;975.9514;2004.7976;3007.1886;4.909301;1.285643;25.5561;44173.223
$Tacheo;975.9585;2004.7989;3007.1820;4.909410;1.285817;25.5478;44173.330
$Tacheo;975.9671;2004.7947;3007.1787;4.909310;1.285840;25.5380;44173.436
$Tacheo;975.9736;2004.7878;3007.1792;4.909086;1.285732;25.5307;44173.541
$GNSS;46.78009987;6.66084716;505.889;44173.500;2540602.513;1181287.289;456.120
$Tacheo;975.9769;2004.7828;3007.1802;4.908910;1.285649;25.5270;44173.546
$Tacheo;975.9851;2004.7632;3007.1835;4.908193;1.285395;25.5165;44173.643
$Tacheo;975.9901;2004.7441;3007.1870;4.907465;1.285167;25.5092;44173.745
$Tacheo;975.9944;2004.7126;3007.1927;4.906238;1.284840;25.5009;44173.838
$Tacheo;975.9954;2004.6916;3007.1959;4.905401;1.284663;25.4970;44173.945
$GNSS;46.78009917;6.66084781;505.868;44174.000;2540602.561;1181287.211;456.099
$Tacheo;975.9950;2004.6809;3007.1976;4.904970;1.284580;25.4959;44174.048
$Tacheo;975.9931;2004.6592;3007.2017;4.904084;1.284404;25.4949;44174.138
$Tacheo;975.9918;2004.6483;3007.2035;4.903638;1.284326;25.4946;44174.243
$Tacheo;975.9872;2004.6368;3007.2088;4.903138;1.284153;25.4984;44174.334
$Tacheo;975.9836;2004.6309;3007.2167;4.902873;1.283883;25.5029;44174.440
$Tacheo;975.9795;2004.6250;3007.2306;4.902606;1.283392;25.5097;44174.544
$GNSS;46.78009843;6.66084917;505.858;44174.500;2540602.664;1181287.128;456.089
$Tacheo;975.9783;2004.6235;3007.2365;4.902534;1.283181;25.5122;44174.542
$Tacheo;975.9756;2004.6215;3007.2473;4.902433;1.282798;25.5174;44174.634
$Tacheo;975.9718;2004.6174;3007.2650;4.902241;1.282167;25.5253;44174.736
$Tacheo;975.9691;2004.6133;3007.2783;4.902056;1.281689;25.5309;44174.828
$Tacheo;975.9652;2004.6060;3007.2963;4.901733;1.281041;25.5384;44174.934
$GNSS;46.78009859;6.66084928;505.943;44175.000;2540602.673;1181287.146;456.174
$Tacheo;975.9638;2004.6035;3007.3024;4.901619;1.280820;25.5410;44175.042
$Tacheo;975.9607;2004.5983;3007.3158;4.901388;1.280343;25.5468;44175.149
$Tacheo;975.9565;2004.5917;3007.3314;4.901091;1.279791;25.5540;44175.256
$Tacheo;975.9500;2004.5812;3007.3577;4.900619;1.278854;25.5658;44175.361
$Tacheo;975.9402;2004.5498;3007.3756;4.899285;1.278227;25.5746;44175.471
$GNSS;46.78009808;6.66084922;506.018;44175.500;2540602.668;1181287.089;456.249
$Tacheo;975.9348;2004.5575;3007.4061;4.899555;1.277161;25.5899;44175.555
$Tacheo;975.9281;2004.5485;3007.4311;4.899143;1.276283;25.6018;44175.664
$Tacheo;975.9214;2004.5413;3007.4592;4.898801;1.275292;25.6150;44175.768
$Tacheo;975.9084;2004.5364;3007.5217;4.898509;1.273095;25.6446;44175.876
$Tacheo;975.9054;2004.5370;3007.5388;4.898510;1.272492;25.6526;44175.969
$GNSS;46.78009734;6.66084877;506.212;44176.000;2540602.633;1181287.007;456.443
$Tacheo;975.8961;2004.5431;3007.5931;4.898682;1.270589;25.6784;44176.047
$Tacheo;975.8855;2004.5513;3007.6419;4.898932;1.268910;25.7043;44176.153
$Tacheo;975.8733;2004.5580;3007.6854;4.899106;1.267449;25.7299;44176.263
$Tacheo;975.8692;2004.5593;3007.6991;4.899127;1.266992;25.7380;44176.356
$Tacheo;975.8610;2004.5630;3007.7240;4.899213;1.266171;25.7538;44176.466
$GNSS;46.78009766;6.66084802;506.402;44176.500;2540602.576;1181287.043;456.633
